Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
2023-07-01,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7958,0,2691,146,0,215,3960,0,50,51,0,2,761,243,2108,0,0,1516
2023-07-01,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1365,0,0,0,0,0,9,0,0,0,0,0,0,0,43,0
2023-07-01,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2158,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5347,0,4951,0,0,301,2356,0,204,0,0,5,402,81,2245,0,0,1537
2023-07-01,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11491,1884,467,1195,0,97,4373,0,9,380,0,1,456,0,3739,121,11,4018
2023-07-01,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,11809,0,7738,0,0,0,4297,0,665,0,0,0,380,1071,3121,0,70,1752
2023-07-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,2379,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13691,0,3828,22,0,0,6994,0,0,7,0,0,119,4,3993,3,0,2229
2023-07-01,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,9723,0,1537,53,0,18,3604,0,258,15,0,0,516,539,2077,0,89,665
2023-07-01,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10439,0,5121,0,0,398,4066,0,292,0,0,20,932,15,2468,0,135,1950
2023-07-01,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12652,310,0,165,0,0,2960,0,0,21,0,0,461,480,1867,5,0,124
2023-07-01,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,16870,0,7274,347,0,0,6744,0,296,60,0,0,750,197,7226,0,0,553
2023-07-01,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15465,1860,311,433,0,0,8540,246,17,235,0,0,870,779,3961,0,0,3376
2023-07-01,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,7675,0,0,225,0,0,221,0,0,35,0,0,0,0,0,0
2023-07-01,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14398,0,11279,128,0,158,6112,0,63,0,0,8,535,5,4770,0,264,870
2023-07-01,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,7288,0,1114,285,0,71,2396,0,76,71,0,4,354,13,2602,0,218,594
2023-07-01,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2373,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0
2023-07-01,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2238,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0
2023-06-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15048,0,0,0,0,0,4214,0,0,0,0,0,964,1,2899,0,0,920
2023-06-01,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,4813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1903,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2023-06-01,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,1045,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
2023-06-01,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5526,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0
2023-06-01,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8377,0,0,369,0,0,2692,0,0,0,0,0,235,0,2504,0,0,572
2023-06-01,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,51
2023-06-01,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,2954,0,0,0,0,0,22,0,0,0,0,0,0,0,6,155
2023-06-01,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
2023-06-01,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,7819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,Y04538,NHS ENGLAND SOUTH EAST ,BRACKNELL URGENT CARE CENTRE WIC,0,0,2811,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0
2023-06-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3558,0,0,249,0,0,41,0,0,0,0,0,0,0,0,0
2023-06-01,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
2023-06-01,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5905,0,0,122,0,0,2430,0,0,24,0,0,177,259,1601,0,0,549
2023-06-01,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1033,0,0,37,0,0,4,0,0,0,0,0,0,0,0,0
2023-06-01,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,10801,0,0,0,0,0,5209,0,0,0,0,0,1003,240,3307,0,0,1696
2023-06-01,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14690,1432,9310,821,0,0,6906,232,288,191,0,0,1163,32,2956,0,0,540
2023-06-01,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8775,0,11219,213,0,205,3893,0,18,58,0,0,653,804,2552,0,0,1523
2023-06-01,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8694,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0
2023-06-01,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4654,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0
2023-06-01,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,1537,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,3033,0,0,9,0,0,72,0,0,0,0,0,0,0,0,0
2023-06-01,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6361,0,3585,46,0,0,3470,0,39,25,0,0,623,129,1643,0,0,1032
2023-06-01,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
2023-06-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,21302,0,0,791,0,0,9302,0,0,283,0,0,1728,0,5784,0,0,302
2023-06-01,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9261,780,3126,1303,0,747,4644,9,82,560,0,26,1402,0,3565,0,0,2424
2023-06-01,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4344,0,0,55,0,40,1943,0,0,0,0,0,239,263,880,0,0,176
2023-06-01,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,9327,0,0,1145,0,0,4851,0,0,0,0,0,425,77,2076,0,0,409
2023-06-01,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11768,1589,5358,0,0,724,3901,93,0,0,0,0,277,4,3192,22,0,2779
2023-06-01,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4272,0,11132,0,0,0,2533,0,87,0,0,0,78,1,1528,0,486,2115
2023-06-01,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,11847,0,0,0,0,0,274,0,0,0,0,0,0,0,0,74
2023-06-01,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9525,1155,3438,0,0,0,4448,0,282,0,0,0,364,346,3651,779,0,1145
2023-06-01,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1415,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0
2023-06-01,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1901,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0
2023-06-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,1694,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2628,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2023-06-01,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13318,0,3732,136,0,0,6538,0,0,62,0,0,417,14,4218,7,0,2132
2023-06-01,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1223,0,0,96,0,0,63,0,0,0,0,0,0,0,92,0,23
2023-06-01,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6254,0,1523,270,0,337,1861,0,31,0,0,0,580,0,964,0,0,20
2023-06-01,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5970,0,3788,28,0,42,2456,0,54,11,0,0,901,0,1650,0,0,758
2023-06-01,RVY,NHS ENGLAND NORTH WEST ,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,7526,0,2955,123,0,0,2367,0,0,25,0,0,480,236,1964,0,0,102
2023-06-01,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20875,1832,0,0,0,0,9063,102,0,0,0,0,1380,910,4958,7,0,3219
2023-06-01,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,24080,1528,2571,1459,0,589,9372,9,166,415,0,13,1410,591,7820,32,57,1374
2023-06-01,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1699,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2023-06-01,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0,0,8178,0,0,612,0,0,83,0,0,0,0,0,0,0,0,0
2023-06-01,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2255,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5470,0,0,478,0,0,65,0,0,0,0,0,0,0,0,0
2023-06-01,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,149,0,0,1490,0,0,0,0,0,3,0,0,0,0,0,0
2023-06-01,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,129,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,57,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,901,0,0,1473,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,47,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,1798,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-06-01,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,4795,0,0,240,0,0,177,0,0,0,0,0,0,0,0,0
2023-06-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5664,0,0,0,0,0,814,0,0,0,0,0,0,0,932,0,0,253
2023-06-01,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,18783,0,6951,0,0,1043,6280,0,0,0,0,0,1,0,4460,0,0,2233
2023-06-01,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,17067,0,6398,120,0,25,6162,0,290,16,0,3,1688,8,3797,0,181,969
2023-06-01,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,9914,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0
2023-06-01,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,9855,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0
2023-06-01,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7480,0,0,502,0,0,292,0,0,4,0,0,0,0,0,0
2023-06-01,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-06-01,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2023-06-01,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5363,0,0,242,0,0,203,0,0,26,0,0,0,0,0,0
2023-06-01,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3686,0,2300,17,0,34,1571,0,27,6,0,0,360,223,1117,0,0,246
2023-06-01,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9039,0,2786,0,0,0,2611,0,1,0,0,0,771,10,2632,0,91,1455
2023-06-01,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
2023-06-01,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12370,0,4844,70,0,524,5382,0,703,20,0,45,584,616,2990,0,114,1323
2023-06-01,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10341,0,5250,28,0,101,3980,0,155,8,0,93,717,78,3242,0,0,344
2023-06-01,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13333,0,6632,0,0,658,4414,0,416,0,0,0,673,23,6076,0,0,878
2023-06-01,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4365,318,1671,235,0,0,1529,0,0,85,0,0,329,1,1244,0,0,776
2023-06-01,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,8295,0,0,1383,0,0,2,0,0,0,0,0,0,0,0,0
2023-06-01,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0
2023-06-01,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0,0,1583,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3931,0,0,0,0,0,778,0,0,0,0,0,0,0,0,0
2023-06-01,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2792,0,0,0,0,0,514,0,0,0,0,0,0,0,0,0
2023-06-01,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1676,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
2023-06-01,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11456,1461,6157,388,0,1003,4738,17,239,185,0,47,563,3,4290,22,0,1249
2023-06-01,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6341,0,0,494,0,0,2030,0,0,120,0,0,248,4,2179,0,0,971
2023-06-01,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14528,2314,0,0,0,0,4608,96,0,0,0,0,933,214,4427,14,0,1337
2023-06-01,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5725,0,6340,0,0,0,3028,0,220,0,0,0,558,17,1714,0,0,447
2023-06-01,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7254,0,3120,0,0,0,3409,0,253,0,0,0,432,274,1755,0,136,577
2023-06-01,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,7919,0,4192,302,0,141,2890,0,109,56,0,0,748,25,3129,0,0,661
2023-06-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4939,0,945,93,0,43,1157,0,0,19,0,0,139,1,1250,0,0,491
2023-06-01,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",11154,2464,13178,0,0,0,5927,638,4470,0,0,0,672,611,6185,0,0,454
2023-06-01,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,12840,0,12215,101,0,58,6413,0,1221,19,0,0,1137,465,3498,0,0,1249
2023-06-01,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2023-06-01,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1801,0,0,0,0,0,11,0,0,0,0,0,0,0,1,597
2023-06-01,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5044,0,0,0,0,0,866,0,0,0,0,0,0,0,876,0,0,224
2023-06-01,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19736,0,9721,458,0,0,5998,0,269,0,0,0,578,37,2488,0,0,404
2023-06-01,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,33734,0,118,0,0,0,15898,0,2,0,0,0,3545,1143,10350,0,1,5175
2023-06-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12176,0,0,613,0,0,3872,0,0,0,0,0,309,41,1380,0,0,313
2023-06-01,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,15871,0,14098,128,0,72,8638,0,1060,50,0,5,1092,176,4056,0,179,2141
2023-06-01,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9915,0,0,0,0,0,2974,0,0,0,0,0,787,204,2984,0,0,798
2023-06-01,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12352,0,6639,186,0,0,6203,0,29,76,0,0,842,286,3203,0,0,1265
2023-06-01,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2684,0,0,16,0,0,229,0,0,0,0,0,0,0,0,0
2023-06-01,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2596,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0
2023-06-01,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2770,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0
2023-06-01,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,1173,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2023-06-01,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12613,0,14786,229,0,0,5836,0,141,100,0,0,623,178,6530,0,0,1295
2023-06-01,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9761,342,9097,0,0,425,5422,0,609,0,0,18,844,495,3989,0,0,1516
2023-06-01,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6571,0,904,77,0,0,2599,0,0,17,0,0,699,410,2236,0,0,592
2023-06-01,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11837,0,3222,1112,0,72,5452,0,36,447,0,2,785,68,3475,0,0,2157
2023-06-01,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8935,1160,7231,360,0,722,3987,0,260,174,0,10,910,4,3247,0,0,3099
2023-06-01,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8970,253,4453,0,0,18,5941,0,638,0,0,0,702,355,2742,0,0,1051
2023-06-01,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11050,0,3547,0,0,0,2881,0,42,0,0,0,730,0,2703,0,0,357
2023-06-01,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9586,0,4925,125,0,1027,4048,0,165,27,0,0,709,31,3501,0,0,1787
2023-06-01,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7513,0,4487,0,0,0,3829,0,56,0,0,0,1101,249,2228,0,0,783
2023-06-01,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,6959,0,0,0,0,0,40,0,0,0,0,0,0,0,0,38
2023-06-01,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10325,0,5219,0,0,321,4497,0,301,0,0,10,1033,40,2388,0,105,2023
